"order","lemma","transitive_frequency","transitive_ipm"
741,"stávat",815,8.08222504706731
742,"hladit",813,8.06239136597021
743,"najmout",812,8.05247452542166
744,"prověřit",811,8.04255768487311
745,"zdědit",811,8.04255768487311
746,"skýtat",809,8.02272400377602
747,"zlikvidovat",808,8.01280716322747
748,"zavádět",808,8.01280716322747
749,"přikládat",806,7.99297348213037
750,"spolknout",805,7.98305664158182
751,"oddělit",803,7.96322296048472
752,"stahovat",803,7.96322296048472
753,"krýt",801,7.94338927938762
754,"vylučovat",800,7.93347243883908
755,"vypsat",799,7.92355559829053
756,"tahat",799,7.92355559829053
757,"odstraňovat",796,7.89380507664488
758,"předkládat",795,7.88388823609633
759,"roztáhnout",794,7.87397139554778
760,"obcházet",791,7.84422087390214
761,"porovnat",791,7.84422087390214
762,"pronajmout",791,7.84422087390214
763,"regulovat",790,7.83430403335359
764,"nastat",789,7.82438719280504
765,"vézt",789,7.82438719280504
766,"lovit",787,7.80455351170794
767,"zasadit",783,7.76488614951375
768,"vyhnat",783,7.76488614951375
769,"dokládat",783,7.76488614951375
770,"pominout",783,7.76488614951375
771,"nakrájet",778,7.715301946771
772,"obracet",778,7.715301946771
773,"sbalit",777,7.70538510622245
774,"shodit",776,7.6954682656739
775,"kopírovat",775,7.68555142512535
776,"obývat",775,7.68555142512535
777,"opatřit",775,7.68555142512535
778,"obstarat",773,7.66571774402826
779,"odhadovat",773,7.66571774402826
780,"prozrazovat",771,7.64588406293116
781,"testovat",768,7.61613354128551
782,"vyplňovat",768,7.61613354128551
783,"uplynout",767,7.60621670073696
784,"pálit",766,7.59629986018841
785,"těšit",763,7.56654933854277
786,"běžet",763,7.56654933854277
787,"odebrat",762,7.55663249799422
788,"lemovat",762,7.55663249799422
789,"líbit",759,7.52688197634857
790,"zvát",759,7.52688197634857
791,"oceňovat",756,7.49713145470293
792,"chytat",756,7.49713145470293
793,"rozjet",753,7.46738093305728
794,"zvážit",753,7.46738093305728
795,"trhat",752,7.45746409250873
796,"zabíjet",752,7.45746409250873
797,"obětovat",751,7.44754725196018
798,"opřít",751,7.44754725196018
799,"obhajovat",750,7.43763041141163
800,"připustit",750,7.43763041141163
801,"zdůraznit",750,7.43763041141163
802,"kazit",748,7.41779673031454
803,"zatnout",747,7.40787988976599
804,"připouštět",745,7.38804620866889
805,"nařídit",743,7.36821252757179
806,"opravovat",742,7.35829568702324
807,"tušit",741,7.34837884647469
808,"naznačit",740,7.33846200592615
809,"naplánovat",737,7.3087114842805
810,"dobýt",737,7.3087114842805
811,"protáhnout",734,7.27896096263485
812,"probrat",731,7.24921044098921
813,"inspirovat",730,7.23929360044066
814,"hostit",730,7.23929360044066
815,"namalovat",729,7.22937675989211
816,"padnout",728,7.21945991934356
817,"snažit",727,7.20954307879501
818,"posoudit",727,7.20954307879501
819,"zorganizovat",723,7.16987571660081
820,"nakreslit",723,7.16987571660081
821,"napadat",722,7.15995887605227
822,"zmáčknout",719,7.13020835440662
823,"rozdělovat",717,7.11037467330952
824,"navazovat",717,7.11037467330952
825,"odsunout",717,7.11037467330952
826,"propojit",715,7.09054099221242
827,"eliminovat",711,7.05087363001823
828,"chválit",711,7.05087363001823
829,"interpretovat",710,7.04095678946968
830,"obvinit",709,7.03103994892113
831,"urazit",709,7.03103994892113
832,"rozvinout",707,7.01120626782403
833,"zdolat",707,7.01120626782403
834,"spálit",706,7.00128942727548
835,"napravit",705,6.99137258672694
836,"uznávat",704,6.98145574617839
837,"dívat",704,6.98145574617839
838,"instalovat",704,6.98145574617839
839,"stvořit",703,6.97153890562984
840,"rozsvítit",702,6.96162206508129
841,"prodělat",702,6.96162206508129
842,"utřít",701,6.95170522453274
843,"pověsit",700,6.94178838398419
844,"strkat",699,6.93187154343564
845,"směřovat",698,6.92195470288709
846,"trpět",694,6.8822873406929
847,"odtrhnout",694,6.8822873406929
848,"oddělovat",694,6.8822873406929
849,"nastoupit",692,6.8624536595958
850,"vyměňovat",690,6.8426199784987
851,"spatřovat",688,6.82278629740161
852,"nalézat",683,6.77320209465886
853,"přehlédnout",681,6.75336841356176
854,"vystavovat",681,6.75336841356176
855,"akceptovat",681,6.75336841356176
856,"zkazit",680,6.74345157301321
857,"přeložit",679,6.73353473246467
858,"zbývat",678,6.72361789191612
859,"varovat",676,6.70378421081902
860,"svléknout",676,6.70378421081902
861,"natahovat",675,6.69386737027047
862,"zalít",675,6.69386737027047
863,"spočítat",672,6.66411684862482
864,"nahánět",671,6.65420000807628
865,"odkládat",671,6.65420000807628
866,"odpovědět",670,6.64428316752773
867,"prohlásit",669,6.63436632697918
868,"dovolovat",667,6.61453264588208
869,"uhradit",666,6.60461580533353
870,"dotáhnout",666,6.60461580533353
871,"přesáhnout",665,6.59469896478498
872,"přemýšlet",664,6.58478212423643
873,"vyjmout",663,6.57486528368788
874,"odvolat",662,6.56494844313934
875,"skrýt",661,6.55503160259079
876,"zaměstnávat",659,6.53519792149369
877,"odtáhnout",658,6.52528108094514
878,"zaslat",658,6.52528108094514
879,"uchovávat",658,6.52528108094514
880,"obléci",657,6.51536424039659
881,"pořizovat",657,6.51536424039659
882,"pohltit",657,6.51536424039659
883,"zabezpečit",657,6.51536424039659
884,"zahrnout",655,6.49553055929949
885,"vyplatit",654,6.48561371875094
886,"zastrčit",653,6.4756968782024
887,"pronásledovat",651,6.4558631971053
888,"zaměřit",650,6.44594635655675
889,"kontaktovat",650,6.44594635655675
890,"blokovat",649,6.4360295160082
891,"vystrčit",649,6.4360295160082
892,"kreslit",649,6.4360295160082
893,"zmizet",649,6.4360295160082
894,"vyhodnotit",648,6.42611267545965
895,"přimhouřit",648,6.42611267545965
896,"zastřelit",648,6.42611267545965
897,"slíbit",648,6.42611267545965
898,"vybavovat",645,6.396362153814
899,"naklonit",644,6.38644531326546
900,"vymazat",641,6.35669479161981
901,"uklidnit",637,6.31702742942561
902,"naložit",637,6.31702742942561
903,"zamknout",637,6.31702742942561
904,"rozepnout",636,6.30711058887707
905,"hradit",636,6.30711058887707
906,"schovávat",634,6.28727690777997
907,"zjišťovat",628,6.22777586448867
908,"vtisknout",627,6.21785902394013
909,"přecházet",627,6.21785902394013
910,"porodit",626,6.20794218339158
911,"napodobovat",626,6.20794218339158
912,"zvrátit",624,6.18810850229448
913,"zanechávat",622,6.16827482119738
914,"svést",621,6.15835798064883
915,"porušovat",618,6.12860745900319
916,"razit",617,6.11869061845464
917,"narazit",617,6.11869061845464
918,"sklízet",616,6.10877377790609
919,"vnést",616,6.10877377790609
920,"soustředit",614,6.08894009680899
921,"srovnávat",614,6.08894009680899
922,"donutit",614,6.08894009680899
923,"obohatit",613,6.07902325626044
924,"vykázat",612,6.06910641571189
925,"prorazit",611,6.05918957516334
926,"zachraňovat",608,6.0294390535177
927,"osvojit",607,6.01952221296915
928,"motivovat",607,6.01952221296915
929,"zablokovat",607,6.01952221296915
930,"rozhodovat",607,6.01952221296915
931,"urychlit",607,6.01952221296915
932,"popírat",606,6.0096053724206
933,"balit",606,6.0096053724206
934,"zatáhnout",605,5.99968853187205
935,"smést",605,5.99968853187205
936,"mlčet",604,5.9897716913235
937,"zdát",604,5.9897716913235
938,"očistit",603,5.97985485077495
939,"ozdobit",602,5.9699380102264
940,"řadit",600,5.95010432912931
941,"schvalovat",598,5.93027064803221
942,"navýšit",598,5.93027064803221
943,"převyšovat",597,5.92035380748366
944,"krást",596,5.91043696693511
945,"zasunout",595,5.90052012638656
946,"vyřadit",594,5.89060328583801
947,"uvolňovat",592,5.87076960474092
948,"živit",591,5.86085276419237
949,"proniknout",591,5.86085276419237
950,"mýt",590,5.85093592364382
951,"zabalit",590,5.85093592364382
952,"rozpustit",590,5.85093592364382
953,"splácet",588,5.83110224254672
954,"zabránit",588,5.83110224254672
955,"blížit",588,5.83110224254672
956,"zarazit",587,5.82118540199817
957,"zmiňovat",587,5.82118540199817
958,"odhrnout",587,5.82118540199817
959,"zabořit",586,5.81126856144962
960,"domluvit",586,5.81126856144962
961,"shromáždit",585,5.80135172090107
962,"ilustrovat",584,5.79143488035253
963,"vyvést",584,5.79143488035253
964,"zpochybňovat",582,5.77160119925543
965,"hnát",580,5.75176751815833
966,"seznámit",578,5.73193383706123
967,"bydlet",577,5.72201699651268
968,"prohledat",576,5.71210015596413
969,"oblíbit",575,5.70218331541559
970,"upevnit",575,5.70218331541559
971,"zpomalit",575,5.70218331541559
972,"zatěžovat",574,5.69226647486704
973,"prolomit",574,5.69226647486704
974,"uklidit",574,5.69226647486704
975,"probouzet",572,5.67243279376994
976,"krmit",571,5.66251595322139
977,"svádět",570,5.65259911267284
978,"vydělávat",570,5.65259911267284
979,"pochválit",569,5.64268227212429
980,"pronikat",568,5.63276543157574
981,"potlačovat",567,5.6228485910272
982,"padat",566,5.61293175047865
983,"přibližovat",566,5.61293175047865
984,"obklopovat",566,5.61293175047865
985,"propagovat",564,5.59309806938155
986,"bojovat",564,5.59309806938155
987,"doprovodit",564,5.59309806938155
988,"osvětlovat",562,5.57326438828445
989,"odebírat",561,5.5633475477359
990,"pomáhat",561,5.5633475477359
991,"odnášet",560,5.55343070718735
992,"zprostředkovat",559,5.5435138666388
993,"zesílit",559,5.5435138666388
994,"zamítnout",559,5.5435138666388
995,"vytočit",557,5.52368018554171
996,"zkomplikovat",556,5.51376334499316
997,"minimalizovat",556,5.51376334499316
998,"vídat",556,5.51376334499316
999,"vztáhnout",556,5.51376334499316
1000,"posbírat",556,5.51376334499316
1001,"objasnit",556,5.51376334499316
1002,"sklidit",553,5.48401282334751
1003,"postihovat",553,5.48401282334751
1004,"vyzývat",553,5.48401282334751
1005,"dohnat",552,5.47409598279896
1006,"přednést",552,5.47409598279896
1007,"přivádět",552,5.47409598279896
1008,"střežit",551,5.46417914225041
1009,"utírat",550,5.45426230170186
1010,"nabýt",550,5.45426230170186
1011,"propustit",550,5.45426230170186
1012,"svolat",549,5.44434546115332
1013,"potkávat",549,5.44434546115332
1014,"prodlužovat",548,5.43442862060477
1015,"upustit",548,5.43442862060477
1016,"zvětšit",547,5.42451178005622
1017,"napodobit",547,5.42451178005622
1018,"povytáhnout",546,5.41459493950767
1019,"dokazovat",545,5.40467809895912
1020,"vyzařovat",545,5.40467809895912
1021,"promluvit",544,5.39476125841057
1022,"zapamatovat",544,5.39476125841057
1023,"zahodit",543,5.38484441786202
1024,"posloužit",543,5.38484441786202
1025,"odeslat",541,5.36501073676493
1026,"porovnávat",541,5.36501073676493
1027,"cvičit",539,5.34517705566783
1028,"zkřížit",539,5.34517705566783
1029,"demonstrovat",539,5.34517705566783
1030,"zabouchnout",539,5.34517705566783
1031,"nahrát",536,5.31542653402218
1032,"podnikat",536,5.31542653402218
1033,"vycítit",536,5.31542653402218
1034,"vypočítat",535,5.30550969347363
1035,"likvidovat",535,5.30550969347363
1036,"přehrávat",534,5.29559285292508
1037,"sejmout",533,5.28567601237653
1038,"oblékat",533,5.28567601237653
1039,"aktivovat",531,5.26584233127944
1040,"vypálit",530,5.25592549073089
1041,"vymezit",529,5.24600865018234
1042,"odsoudit",529,5.24600865018234
1043,"péci",528,5.23609180963379
1044,"vymezovat",527,5.22617496908524
1045,"prokazovat",527,5.22617496908524
1046,"zaručit",526,5.21625812853669
1047,"přijet",526,5.21625812853669
1048,"chytnout",525,5.20634128798814
1049,"symbolizovat",524,5.1964244474396
1050,"nahmatat",524,5.1964244474396
1051,"odradit",524,5.1964244474396
1052,"ukrývat",524,5.1964244474396
1053,"podceňovat",523,5.18650760689105
1054,"vylovit",523,5.18650760689105
1055,"nadzvednout",523,5.18650760689105
1056,"dopít",522,5.1765907663425
1057,"odstrčit",521,5.16667392579395
1058,"mnout",520,5.1567570852454
1059,"přemoci",519,5.14684024469685
1060,"oslovovat",519,5.14684024469685
1061,"odkrýt",518,5.1369234041483
1062,"zaskočit",518,5.1369234041483
1063,"pohybovat",517,5.12700656359975
1064,"zbýt",517,5.12700656359975
1065,"přeskočit",517,5.12700656359975
1066,"zahajovat",516,5.1170897230512
1067,"přetáhnout",515,5.10717288250266
1068,"zapisovat",514,5.09725604195411
1069,"zazpívat",512,5.07742236085701
1070,"stanovovat",512,5.07742236085701
1071,"hlásat",511,5.06750552030846
1072,"přenechat",511,5.06750552030846
1073,"nasazovat",510,5.05758867975991
1074,"sdělovat",510,5.05758867975991
1075,"zbožňovat",510,5.05758867975991
1076,"tajit",509,5.04767183921136
1077,"oslavovat",508,5.03775499866281
1078,"projíždět",508,5.03775499866281
1079,"vylíčit",508,5.03775499866281
1080,"střílet",507,5.02783815811426
1081,"půjčovat",507,5.02783815811426
1082,"zhlédnout",507,5.02783815811426
1083,"nacpat",505,5.00800447701717
1084,"odemknout",504,4.99808763646862
1085,"poškozovat",504,4.99808763646862
1086,"ctít",503,4.98817079592007
1087,"zemřít",503,4.98817079592007
1088,"vychovat",501,4.96833711482297
1089,"tvrdit",501,4.96833711482297
1090,"prohledávat",500,4.95842027427442
1091,"pohánět",499,4.94850343372587
1092,"svítit",499,4.94850343372587
1093,"utratit",499,4.94850343372587
1094,"zavraždit",497,4.92866975262878
1095,"vyslovovat",497,4.92866975262878
1096,"zhoršovat",497,4.92866975262878
1097,"předčit",496,4.91875291208023
1098,"shromažďovat",496,4.91875291208023
1099,"upřednostňovat",495,4.90883607153168
1100,"monitorovat",493,4.88900239043458
1101,"plynout",493,4.88900239043458
1102,"udělovat",493,4.88900239043458
1103,"utrhnout",492,4.87908554988603
1104,"stoupat",491,4.86916870933748
1105,"míchat",490,4.85925186878893
1106,"plést",490,4.85925186878893
1107,"namířit",489,4.84933502824039
1108,"smět",488,4.83941818769184
1109,"promítat",487,4.82950134714329
1110,"rozlišit",487,4.82950134714329
1111,"garantovat",487,4.82950134714329
1112,"tlumit",486,4.81958450659474
1113,"klesnout",486,4.81958450659474
1114,"oslabit",485,4.80966766604619
1115,"vystihovat",485,4.80966766604619
1116,"tančit",484,4.79975082549764
1117,"vyhlížet",484,4.79975082549764
1118,"shrnovat",484,4.79975082549764
1119,"kompenzovat",482,4.77991714440054
1120,"zjednodušit",482,4.77991714440054
1121,"rozeznávat",482,4.77991714440054
1122,"zrychlit",481,4.77000030385199
1123,"zhoršit",481,4.77000030385199
1124,"pohřbít",480,4.76008346330345
1125,"udeřit",480,4.76008346330345
1126,"reflektovat",479,4.7501666227549
1127,"posouvat",479,4.7501666227549
1128,"smazat",478,4.74024978220635
1129,"olíznout",478,4.74024978220635
1130,"vynášet",474,4.70058242001215
1131,"zabavit",474,4.70058242001215
1132,"pozdravit",473,4.6906655794636
1133,"vyřizovat",472,4.68074873891505
1134,"otáčet",472,4.68074873891505
1135,"brzdit",471,4.67083189836651
1136,"sestavovat",470,4.66091505781796
1137,"připisovat",470,4.66091505781796
1138,"dokončovat",469,4.65099821726941
1139,"povídat",468,4.64108137672086
1140,"polykat",467,4.63116453617231
1141,"nastavovat",467,4.63116453617231
1142,"předpovídat",466,4.62124769562376
1143,"přidělit",466,4.62124769562376
1144,"vypovědět",465,4.61133085507521
1145,"zadržovat",465,4.61133085507521
1146,"redukovat",464,4.60141401452666
1147,"rozebírat",463,4.59149717397811
1148,"navléknout",463,4.59149717397811
1149,"rozevřít",463,4.59149717397811
1150,"objímat",463,4.59149717397811
1151,"honit",462,4.58158033342957
1152,"vyčerpat",462,4.58158033342957
1153,"povědět",461,4.57166349288102
1154,"zaregistrovat",461,4.57166349288102
1155,"formovat",460,4.56174665233247
1156,"otisknout",460,4.56174665233247
1157,"přehrát",460,4.56174665233247
1158,"podepisovat",459,4.55182981178392
1159,"svědčit",459,4.55182981178392
1160,"generovat",459,4.55182981178392
1161,"fotit",459,4.55182981178392
1162,"utvářet",458,4.54191297123537
1163,"dokumentovat",458,4.54191297123537
1164,"pokazit",457,4.53199613068682
1165,"rozdat",457,4.53199613068682
1166,"odvodit",456,4.52207929013827
1167,"popřát",456,4.52207929013827
1168,"kopat",455,4.51216244958972
1169,"nanést",455,4.51216244958972
1170,"rozpoutat",455,4.51216244958972
1171,"zastínit",454,4.50224560904118
1172,"pochvalovat",453,4.49232876849263
1173,"stíhat",452,4.48241192794408
1174,"ztvárnit",451,4.47249508739553
1175,"smíchat",450,4.46257824684698
1176,"vsunout",450,4.46257824684698
1177,"iniciovat",448,4.44274456574988
1178,"nasypat",448,4.44274456574988
1179,"vznášet",448,4.44274456574988
1180,"rekonstruovat",448,4.44274456574988
1181,"utvořit",447,4.43282772520133
1182,"vázat",447,4.43282772520133
1183,"zachvátit",445,4.41299404410424
1184,"značit",444,4.40307720355569
1185,"vystřelit",443,4.39316036300714
1186,"nainstalovat",443,4.39316036300714
1187,"rvát",442,4.38324352245859
1188,"spadnout",442,4.38324352245859
1189,"ponořit",442,4.38324352245859
1190,"přečkat",442,4.38324352245859
1191,"zpochybnit",441,4.37332668191004
1192,"splatit",441,4.37332668191004
1193,"pocházet",441,4.37332668191004
1194,"zatknout",440,4.36340984136149
1195,"zabývat",439,4.35349300081294
1196,"narovnat",439,4.35349300081294
1197,"vyděsit",438,4.34357616026439
1198,"potrestat",438,4.34357616026439
1199,"dočkat",438,4.34357616026439
1200,"vylít",438,4.34357616026439
1201,"namočit",438,4.34357616026439
1202,"vytřeštit",438,4.34357616026439
1203,"hovořit",437,4.33365931971584
1204,"nadělat",437,4.33365931971584
1205,"dopadat",436,4.3237424791673
1206,"vytlačit",436,4.3237424791673
1207,"dýchat",436,4.3237424791673
1208,"znázorňovat",436,4.3237424791673
1209,"zveřejňovat",436,4.3237424791673
1210,"připevnit",435,4.31382563861875
1211,"uklízet",435,4.31382563861875
1212,"vynutit",435,4.31382563861875
1213,"zavinit",434,4.3039087980702
1214,"objednávat",434,4.3039087980702
1215,"vysadit",433,4.29399195752165
1216,"ošetřit",433,4.29399195752165
1217,"svraštit",432,4.2840751169731
1218,"stimulovat",431,4.27415827642455
1219,"vystihnout",431,4.27415827642455
1220,"uběhnout",431,4.27415827642455
